Year Code,Single-Year Ages Code,Sex Code,Deaths,Population
2019.0,64,T,46936,3950578
2019.0,65,F,19046,1991169
2019.0,65,M,29113,1783428
2019.0,65,T,48159,3774597
2019.0,66,F,19793,1914181
2019.0,66,M,29767,1703888
2019.0,66,T,49560,3618069
2019.0,67,F,20479,1836574
2019.0,67,M,30240,1627863
2019.0,67,T,50719,3464437
2019.0,68,F,21517,1781346
2019.0,68,M,30695,1564129
2019.0,68,T,52212,3345475
2019.0,69,F,22639,1731958
2019.0,69,M,31123,1520465
2019.0,69,T,53762,3252423
2019.0,70,F,24422,1674584
2019.0,70,M,32921,1462120
2019.0,70,T,57343,3136704
2019.0,71,F,26607,1647705
2019.0,71,M,34789,1435378
2019.0,71,T,61396,3083083
2019.0,72,F,29424,1707812
2019.0,72,M,37706,1483236
2019.0,72,T,67130,3191048
2019.0,73,F,25287,1259662
2019.0,73,M,31566,1074771
2019.0,73,T,56853,2334433
2019.0,74,F,26098,1238863
2019.0,74,M,32327,1044301
2019.0,74,T,58425,2283164
2019.0,75,F,28571,1199896
2019.0,75,M,34576,998390
2019.0,75,T,63147,2198286
2019.0,76,F,31604,1218702
2019.0,76,M,37415,1003690
2019.0,76,T,69019,2222392
2019.0,77,F,30493,1056331
2019.0,77,M,35401,854930
2019.0,77,T,65894,1911261
2019.0,78,F,30611,960647
2019.0,78,M,34513,760170
2019.0,78,T,65124,1720817
2019.0,79,F,31718,898590
2019.0,79,M,34591,701319
2019.0,79,T,66309,1599909
2019.0,80,F,33085,831640
2019.0,80,M,35264,643638
2019.0,80,T,68349,1475278
2019.0,81,F,34649,788013
2019.0,81,M,35972,593628
2019.0,81,T,70621,1381641
2019.0,82,F,35705,715575
2019.0,82,M,35419,525766
2019.0,82,T,71124,1241341
2019.0,83,F,37703,671025
2019.0,83,M,35821,480165
2019.0,83,T,73524,1151190
2019.0,84,F,38788,631230
2019.0,84,M,36128,436527
2019.0,84,T,74916,1067757
2019.0,85,F,38617,Not Applicable
2019.0,85,M,34590,Not Applicable
2019.0,85,T,73207,Not Applicable
2019.0,86,F,40701,Not Applicable
2019.0,86,M,34592,Not Applicable
2019.0,86,T,75293,Not Applicable
2019.0,87,F,42209,Not Applicable
2019.0,87,M,34712,Not Applicable
2019.0,87,T,76921,Not Applicable
2019.0,88,F,43076,Not Applicable
2019.0,88,M,33815,Not Applicable
2019.0,88,T,76891,Not Applicable
2019.0,89,F,44433,Not Applicable
2019.0,89,M,32171,Not Applicable
2019.0,89,T,76604,Not Applicable
2019.0,90,F,43295,Not Applicable
2019.0,90,M,29487,Not Applicable
2019.0,90,T,72782,Not Applicable
2019.0,91,F,42575,Not Applicable
2019.0,91,M,27308,Not Applicable
2019.0,91,T,69883,Not Applicable
2019.0,92,F,40611,Not Applicable
2019.0,92,M,24250,Not Applicable
2019.0,92,T,64861,Not Applicable
2019.0,93,F,37326,Not Applicable
2019.0,93,M,20790,Not Applicable
2019.0,93,T,58116,Not Applicable
2019.0,94,F,34401,Not Applicable
2019.0,94,M,17440,Not Applicable
2019.0,94,T,51841,Not Applicable
2019.0,95,F,29725,Not Applicable
2019.0,95,M,14151,Not Applicable
2019.0,95,T,43876,Not Applicable
2019.0,96,F,25132,Not Applicable
2019.0,96,M,10902,Not Applicable
2019.0,96,T,36034,Not Applicable
2019.0,97,F,20719,Not Applicable
2019.0,97,M,8259,Not Applicable
2019.0,97,T,28978,Not Applicable
2019.0,98,F,16217,Not Applicable
2019.0,98,M,5978,Not Applicable
2019.0,98,T,22195,Not Applicable
2019.0,99,F,11769,Not Applicable
2019.0,99,M,3764,Not Applicable
2019.0,99,T,15533,Not Applicable
2019.0,100,F,24775,Not Applicable
2019.0,100,M,5956,Not Applicable
2019.0,100,T,30731,Not Applicable
2019.0,NS,F,44,Not Applicable
2019.0,NS,M,103,Not Applicable
2019.0,NS,T,147,Not Applicable
2020.0,0,F,8723,1826869
2020.0,0,M,10859,1908141
2020.0,0,T,19582,3735010
2020.0,1,F,579,1847230
2020.0,1,M,785,1926654
2020.0,1,T,1364,3773884
2020.0,2,F,377,1884480
2020.0,2,M,512,1968545
2020.0,2,T,889,3853025
2020.0,3,F,309,1916691
2020.0,3,M,416,2004835
2020.0,3,T,725,3921526
2020.0,4,F,238,1964865
2020.0,4,M,313,2052982
2020.0,4,T,551,4017847
2020.0,5,F,210,1981945
2020.0,5,M,306,2072391
2020.0,5,T,516,4054336
2020.0,6,F,198,1972968
2020.0,6,M,252,2067201
2020.0,6,T,450,4040169
2020.0,7,F,201,1970498
2020.0,7,M,240,2059255
2020.0,7,T,441,4029753
2020.0,8,F,192,1972830
2020.0,8,M,213,2061955
2020.0,8,T,405,4034785
2020.0,9,F,164,1992717
2020.0,9,M,234,2085951
2020.0,9,T,398,4078668
2020.0,10,F,181,1994965
2020.0,10,M,275,2079208
2020.0,10,T,456,4074173
2020.0,11,F,203,1995208
2020.0,11,M,323,2077786
2020.0,11,T,526,4072994
2020.0,12,F,264,2057048
2020.0,12,M,353,2143929
2020.0,12,T,617,4200977
2020.0,13,F,303,2064369
2020.0,13,M,497,2155552
2020.0,13,T,800,4219921
2020.0,14,F,345,2047865
2020.0,14,M,669,2138493
2020.0,14,T,1014,4186358
2020.0,15,F,433,2044536
2020.0,15,M,899,2131384
2020.0,15,T,1332,4175920
2020.0,16,F,524,2051722
2020.0,16,M,1269,2136152
2020.0,16,T,1793,4187874
2020.0,17,F,593,2040904
2020.0,17,M,1636,2123989
2020.0,17,T,2229,4164893
2020.0,18,F,831,2037848
2020.0,18,M,2328,2122009
2020.0,18,T,3159,4159857
2020.0,19,F,946,2091322
2020.0,19,M,2819,2181063
2020.0,19,T,3765,4272385
2020.0,20,F,974,2123140
2020.0,20,M,3009,2221432
2020.0,20,T,3983,4344572
2020.0,21,F,1163,2094326
2020.0,21,M,3413,2188824
2020.0,21,T,4576,4283150
2020.0,22,F,1168,2100049
2020.0,22,M,3517,2192971
2020.0,22,T,4685,4293020
2020.0,23,F,1338,2113597
2020.0,23,M,3694,2201623
2020.0,23,T,5032,4315220
2020.0,24,F,1362,2130797
2020.0,24,M,3900,2227996
2020.0,24,T,5262,4358793
2020.0,25,F,1563,2177731
2020.0,25,M,4143,2283275
2020.0,25,T,5706,4461006
2020.0,26,F,1613,2223511
2020.0,26,M,4349,2332000
2020.0,26,T,5962,4555511
2020.0,27,F,1819,2255755
2020.0,27,M,4714,2372863
2020.0,27,T,6533,4628618
2020.0,28,F,1951,2322743
2020.0,28,M,5019,2428258
2020.0,28,T,6970,4751001
2020.0,29,F,2196,2376377
2020.0,29,M,5329,2458730
2020.0,29,T,7525,4835107
2020.0,30,F,2336,2375032
2020.0,30,M,5570,2446049
2020.0,30,T,7906,4821081
2020.0,31,F,2307,2281303
2020.0,31,M,5637,2346037
2020.0,31,T,7944,4627340
2020.0,32,F,2527,2228352
2020.0,32,M,5522,2286384
2020.0,32,T,8049,4514736
2020.0,33,F,2653,2188527
2020.0,33,M,5692,2244172
2020.0,33,T,8345,4432699
2020.0,34,F,2689,2195936
2020.0,34,M,5857,2246611
2020.0,34,T,8546,4442547
2020.0,35,F,2860,2215833
2020.0,35,M,5925,2250914
2020.0,35,T,8785,4466747
2020.0,36,F,2980,2151567
2020.0,36,M,6071,2167794
2020.0,36,T,9051,4319361
2020.0,37,F,3282,2183495
2020.0,37,M,6489,2190946
2020.0,37,T,9771,4374441
2020.0,38,F,3342,2182398
2020.0,38,M,6530,2180264
2020.0,38,T,9872,4362662
2020.0,39,F,3551,2157423
2020.0,39,M,7051,2147670
2020.0,39,T,10602,4305093
2020.0,40,F,3714,2186513
2020.0,40,M,7231,2192444
2020.0,40,T,10945,4378957
2020.0,41,F,3947,2057329
2020.0,41,M,7171,2042821
2020.0,41,T,11118,4100150
2020.0,42,F,3867,2016979
2020.0,42,M,7124,1997308
2020.0,42,T,10991,4014287
2020.0,43,F,4143,2000043
2020.0,43,M,7395,1967767
2020.0,43,T,11538,3967810
2020.0,44,F,4310,1938744
2020.0,44,M,7507,1907940
2020.0,44,T,11817,3846684
2020.0,45,F,4725,1991382
2020.0,45,M,8018,1966590
2020.0,45,T,12743,3957972
2020.0,46,F,4986,1933297
2020.0,46,M,8443,1893397
2020.0,46,T,13429,3826694
2020.0,47,F,5510,1964957
2020.0,47,M,9253,1911966
2020.0,47,T,14763,3876923
2020.0,48,F,6121,2046809
2020.0,48,M,10562,1996639
2020.0,48,T,16683,4043448
2020.0,49,F,6935,2161257
2020.0,49,M,11878,2104312
2020.0,49,T,18813,4265569
2020.0,50,F,7503,2176827
2020.0,50,M,12657,2133843
2020.0,50,T,20160,4310670
2020.0,51,F,7879,2063731
2020.0,51,M,13097,2012703
2020.0,51,T,20976,4076434
2020.0,52,F,8378,2019631
2020.0,52,M,14021,1964096
2020.0,52,T,22399,3983727
2020.0,53,F,9133,2024943
2020.0,53,M,15089,1955019
2020.0,53,T,24222,3979962
2020.0,54,F,10128,2058607
2020.0,54,M,16826,1986127
2020.0,54,T,26954,4044734
2020.0,55,F,11416,2180669
2020.0,55,M,19091,2097187
2020.0,55,T,30507,4277856
2020.0,56,F,12646,2225298
2020.0,56,M,21168,2118583
2020.0,56,T,33814,4343881
2020.0,57,F,14072,2223160
2020.0,57,M,22489,2104702
2020.0,57,T,36561,4327862
2020.0,58,F,14885,2216957
2020.0,58,M,24355,2089658
2020.0,58,T,39240,4306615
2020.0,59,F,16549,2245087
2020.0,59,M,26557,2101798
2020.0,59,T,43106,4346885
2020.0,60,F,17950,2255469
2020.0,60,M,28354,2116626
2020.0,60,T,46304,4372095
2020.0,61,F,18791,2182788
2020.0,61,M,30080,2026188
2020.0,61,T,48871,4208976
2020.0,62,F,19903,2168833
2020.0,62,M,31422,1999600
2020.0,62,T,51325,4168433
2020.0,63,F,21307,2145780
2020.0,63,M,33504,1960712
2020.0,63,T,54811,4106492
2020.0,64,F,21903,2070202
2020.0,64,M,34107,1874380
2020.0,64,T,56010,3944582
2020.0,65,F,23040,2050844
2020.0,65,M,34987,1846576
2020.0,65,T,58027,3897420
2020.0,66,F,23754,1969842
2020.0,66,M,36153,1750568
2020.0,66,T,59907,3720410
2020.0,67,F,24675,1892051
2020.0,67,M,36489,1670185
2020.0,67,T,61164,3562236
2020.0,68,F,25638,1813435
2020.0,68,M,37251,1593647
2020.0,68,T,62889,3407082
2020.0,69,F,26545,1757144
2020.0,69,M,37856,1529375
2020.0,69,T,64401,3286519
2020.0,70,F,28093,1706943
2020.0,70,M,39186,1485086
2020.0,70,T,67279,3192029
2020.0,71,F,30411,1648341
2020.0,71,M,40638,1426391
2020.0,71,T,71049,3074732
2020.0,72,F,32904,1619075
2020.0,72,M,43199,1398098
2020.0,72,T,76103,3017173
2020.0,73,F,36024,1675385
2020.0,73,M,46529,1442000
2020.0,73,T,82553,3117385
2020.0,74,F,31424,1232798
2020.0,74,M,39711,1041614
2020.0,74,T,71135,2274412
2020.0,75,F,32471,1210107
2020.0,75,M,39754,1009458
2020.0,75,T,72225,2219565
2020.0,76,F,35223,1168898
2020.0,76,M,42877,961529
2020.0,76,T,78100,2130427
2020.0,77,F,38868,1183942
2020.0,77,M,46442,963155
2020.0,77,T,85310,2147097
2020.0,78,F,37865,1023052
2020.0,78,M,44183,816776
2020.0,78,T,82048,1839828
2020.0,79,F,38013,927150
2020.0,79,M,42495,722766
2020.0,79,T,80508,1649916
2020.0,80,F,39250,863701
2020.0,80,M,42411,663256
2020.0,80,T,81661,1526957
2020.0,81,F,40652,795451
2020.0,81,M,42685,604941
2020.0,81,T,83337,1400392
2020.0,82,F,42717,749775
2020.0,82,M,42913,554034
2020.0,82,T,85630,1303809
2020.0,83,F,43079,676482
2020.0,83,M,42570,486767
2020.0,83,T,85649,1163249
2020.0,84,F,45088,629714
2020.0,84,M,42528,440593
2020.0,84,T,87616,1070307
2020.0,85,F,47065,Not Applicable
2020.0,85,M,42593,Not Applicable
2020.0,85,T,89658,Not Applicable
2020.0,86,F,46597,Not Applicable
2020.0,86,M,39831,Not Applicable
2020.0,86,T,86428,Not Applicable
2020.0,87,F,47976,Not Applicable
2020.0,87,M,39480,Not Applicable
2020.0,87,T,87456,Not Applicable
2020.0,88,F,49222,Not Applicable
2020.0,88,M,38795,Not Applicable
2020.0,88,T,88017,Not Applicable
2020.0,89,F,50496,Not Applicable
2020.0,89,M,37196,Not Applicable
2020.0,89,T,87692,Not Applicable
2020.0,90,F,50353,Not Applicable
2020.0,90,M,34852,Not Applicable
2020.0,90,T,85205,Not Applicable
2020.0,91,F,47827,Not Applicable
2020.0,91,M,31528,Not Applicable
2020.0,91,T,79355,Not Applicable
2020.0,92,F,46246,Not Applicable
2020.0,92,M,28214,Not Applicable
2020.0,92,T,74460,Not Applicable
2020.0,93,F,43524,Not Applicable
2020.0,93,M,24433,Not Applicable
2020.0,93,T,67957,Not Applicable
2020.0,94,F,38592,Not Applicable
2020.0,94,M,20117,Not Applicable
2020.0,94,T,58709,Not Applicable
2020.0,95,F,34265,Not Applicable
2020.0,95,M,16436,Not Applicable
2020.0,95,T,50701,Not Applicable
2020.0,96,F,29225,Not Applicable
2020.0,96,M,12916,Not Applicable
2020.0,96,T,42141,Not Applicable
2020.0,97,F,23833,Not Applicable
2020.0,97,M,9535,Not Applicable
2020.0,97,T,33368,Not Applicable
2020.0,98,F,18959,Not Applicable
2020.0,98,M,6880,Not Applicable
2020.0,98,T,25839,Not Applicable
2020.0,99,F,14392,Not Applicable
2020.0,99,M,4795,Not Applicable
2020.0,99,T,19187,Not Applicable
2020.0,100,F,29313,Not Applicable
2020.0,100,M,7319,Not Applicable
2020.0,100,T,36632,Not Applicable
2020.0,NS,F,37,Not Applicable
2020.0,NS,M,79,Not Applicable
2020.0,NS,T,116,Not Applicable
2021.0,0,F,9011,1742991
2021.0,0,M,10909,1821502
2021.0,0,T,19920,3564493
2021.0,1,F,703,1809581
2021.0,1,M,787,1893355
2021.0,1,T,1490,3702936
2021.0,2,F,431,1843468
2021.0,2,M,529,1923960
2021.0,2,T,960,3767428
2021.0,3,F,297,1885193
2021.0,3,M,440,1971550
2021.0,3,T,737,3856743
2021.0,4,F,280,1921753
2021.0,4,M,349,2013985
2021.0,4,T,629,3935738
2021.0,5,F,228,1975431
2021.0,5,M,312,2064722
2021.0,5,T,540,4040153
2021.0,6,F,216,1994218
2021.0,6,M,301,2082411
2021.0,6,T,517,4076629
2021.0,7,F,206,1983343
2021.0,7,M,264,2081253
2021.0,7,T,470,4064596
2021.0,8,F,194,1981053
2021.0,8,M,243,2070502
2021.0,8,T,437,4051555
2021.0,9,F,187,1981345
2021.0,9,M,255,2077270
2021.0,9,T,442,4058615
2021.0,10,F,204,1998492
2021.0,10,M,290,2104997
2021.0,10,T,494,4103489
2021.0,11,F,228,2043610
2021.0,11,M,295,2145796
2021.0,11,T,523,4189406
2021.0,12,F,263,2088339
2021.0,12,M,340,2190976
2021.0,12,T,603,4279315
2021.0,13,F,347,2167137
2021.0,13,M,508,2275444
2021.0,13,T,855,4442581
2021.0,14,F,408,2161983
2021.0,14,M,686,2271010
2021.0,14,T,1094,4432993
2021.0,15,F,461,2127399
2021.0,15,M,944,2228527
2021.0,15,T,1405,4355926
2021.0,16,F,608,2105977
2021.0,16,M,1336,2204485
2021.0,16,T,1944,4310462
2021.0,17,F,725,2118503
2021.0,17,M,1869,2214872
2021.0,17,T,2594,4333375
2021.0,18,F,948,2099535
2021.0,18,M,2523,2193245
2021.0,18,T,3471,4292780
2021.0,19,F,961,2090276
2021.0,19,M,3032,2181847
2021.0,19,T,3993,4272123
2021.0,20,F,1168,2127613
2021.0,20,M,3095,2219066
2021.0,20,T,4263,4346679
2021.0,21,F,1251,2128553
2021.0,21,M,3527,2218825
2021.0,21,T,4778,4347378
2021.0,22,F,1319,2096897
2021.0,22,M,3747,2182026
2021.0,22,T,5066,4278923
2021.0,23,F,1422,2094961
2021.0,23,M,3790,2176169
2021.0,23,T,5212,4271130
2021.0,24,F,1533,2102735
2021.0,24,M,4048,2177152
2021.0,24,T,5581,4279887
2021.0,25,F,1618,2115712
2021.0,25,M,4410,2193434
2021.0,25,T,6028,4309146
2021.0,26,F,1793,2155774
2021.0,26,M,4684,2231579
2021.0,26,T,6477,4387353
2021.0,27,F,1940,2202305
2021.0,27,M,5021,2278881
2021.0,27,T,6961,4481186
2021.0,28,F,2106,2240275
2021.0,28,M,5419,2314500
2021.0,28,T,7525,4554775
2021.0,29,F,2345,2299353
2021.0,29,M,5859,2360664
2021.0,29,T,8204,4660017
2021.0,30,F,2566,2339946
2021.0,30,M,6180,2390865
2021.0,30,T,8746,4730811
2021.0,31,F,2746,2349670
2021.0,31,M,6441,2395705
2021.0,31,T,9187,4745375
2021.0,32,F,2925,2281836
2021.0,32,M,6552,2330455
2021.0,32,T,9477,4612291
2021.0,33,F,3113,2242827
2021.0,33,M,6614,2288929
2021.0,33,T,9727,4531756
2021.0,34,F,3212,2214045
2021.0,34,M,6730,2268350
2021.0,34,T,9942,4482395
2021.0,35,F,3394,2217584
2021.0,35,M,7065,2275283
2021.0,35,T,10459,4492867
2021.0,36,F,3566,2219461
2021.0,36,M,7211,2270793
2021.0,36,T,10777,4490254
2021.0,37,F,3711,2176987
2021.0,37,M,7278,2220050
2021.0,37,T,10989,4397037
2021.0,38,F,3998,2211320
2021.0,38,M,7787,2251810
2021.0,38,T,11785,4463130
2021.0,39,F,4254,2210133
2021.0,39,M,8139,2245897
2021.0,39,T,12393,4456030
2021.0,40,F,4474,2180066
2021.0,40,M,8394,2211730
2021.0,40,T,12868,4391796
2021.0,41,F,4687,2172448
2021.0,41,M,8743,2200412
2021.0,41,T,13430,4372860
2021.0,42,F,4986,2089932
2021.0,42,M,8755,2103818
2021.0,42,T,13741,4193750
2021.0,43,F,5021,2044334
2021.0,43,M,8992,2054668
2021.0,43,T,14013,4099002
2021.0,44,F,5259,2023976
2021.0,44,M,9225,2023152
2021.0,44,T,14484,4047128
2021.0,45,F,5363,1954576
2021.0,45,M,9325,1953729
2021.0,45,T,14688,3908305
2021.0,46,F,5928,1977932
2021.0,46,M,10107,1973854
2021.0,46,T,16035,3951786
2021.0,47,F,6188,1941473
2021.0,47,M,10423,1933736
2021.0,47,T,16611,3875209
2021.0,48,F,6820,1969820
2021.0,48,M,11530,1957672
2021.0,48,T,18350,3927492
2021.0,49,F,7622,2061952
2021.0,49,M,12838,2056766
2021.0,49,T,20460,4118718
2021.0,50,F,8741,2180365
2021.0,50,M,14741,2185720
2021.0,50,T,23482,4366085
2021.0,51,F,9135,2147628
2021.0,51,M,15371,2150184
2021.0,51,T,24506,4297812
2021.0,52,F,9602,2070356
2021.0,52,M,16185,2065837
2021.0,52,T,25787,4136193
2021.0,53,F,10070,2029005
2021.0,53,M,16870,2017818
2021.0,53,T,26940,4046823
2021.0,54,F,10794,2043370
2021.0,54,M,18384,2016643
2021.0,54,T,29178,4060013
2021.0,55,F,12087,2076192
2021.0,55,M,20006,2043325
2021.0,55,T,32093,4119517
2021.0,56,F,13746,2167890
2021.0,56,M,22540,2112327
2021.0,56,T,36286,4280217
2021.0,57,F,15098,2222646
2021.0,57,M,24615,2160708
2021.0,57,T,39713,4383354
2021.0,58,F,16266,2229834
2021.0,58,M,26770,2155074
2021.0,58,T,43036,4384908
2021.0,59,F,18120,2240693
2021.0,59,M,28360,2158625
2021.0,59,T,46480,4399318
2021.0,60,F,19143,2241594
2021.0,60,M,30885,2149550
2021.0,60,T,50028,4391144
2021.0,61,F,20748,2204967
2021.0,61,M,32366,2107829
2021.0,61,T,53114,4312796
2021.0,62,F,21997,2171608
2021.0,62,M,34110,2057162
2021.0,62,T,56107,4228770
2021.0,63,F,23256,2157812
2021.0,63,M,35900,2032381
2021.0,63,T,59156,4190193
2021.0,64,F,24749,2126510
2021.0,64,M,37409,1986337
2021.0,64,T,62158,4112847
2021.0,65,F,25180,2043120
2021.0,65,M,37837,1885037
2021.0,65,T,63017,3928157
2021.0,66,F,26016,2002460
2021.0,66,M,38526,1831984
2021.0,66,T,64542,3834444
2021.0,67,F,26931,1939336
2021.0,67,M,39329,1755898
2021.0,67,T,66260,3695234
2021.0,68,F,27766,1864295
2021.0,68,M,40062,1672912
2021.0,68,T,67828,3537207
2021.0,69,F,28923,1796896
2021.0,69,M,40414,1602382
2021.0,69,T,69337,3399278
2021.0,70,F,30043,1718203
2021.0,70,M,41395,1511446
2021.0,70,T,71438,3229649
2021.0,71,F,31469,1641434
2021.0,71,M,41775,1434955
2021.0,71,T,73244,3076389
2021.0,72,F,33446,1598909
2021.0,72,M,43540,1389149
2021.0,72,T,76986,2988058
2021.0,73,F,35970,1561465
2021.0,73,M,46312,1355565
2021.0,73,T,82282,2917030
2021.0,74,F,39581,1630918
2021.0,74,M,49751,1429758
2021.0,74,T,89332,3060676
2021.0,75,F,33769,1169050
2021.0,75,M,41639,988507
2021.0,75,T,75408,2157557
2021.0,76,F,35166,1123672
2021.0,76,M,41684,936373
2021.0,76,T,76850,2060045
2021.0,77,F,38030,1093377
2021.0,77,M,44048,899595
2021.0,77,T,82078,1992972
2021.0,78,F,41616,1102037
2021.0,78,M,47651,895904
2021.0,78,T,89267,1997941
2021.0,79,F,40041,944223
2021.0,79,M,45223,752031
2021.0,79,T,85264,1696254
2021.0,80,F,40029,847558
2021.0,80,M,43264,660054
2021.0,80,T,83293,1507612
2021.0,81,F,40523,776106
2021.0,81,M,42671,590165
2021.0,81,T,83194,1366271
2021.0,82,F,41714,717079
2021.0,82,M,42490,537272
2021.0,82,T,84204,1254351
2021.0,83,F,43182,669481
2021.0,83,M,42581,487006
2021.0,83,T,85763,1156487
2021.0,84,F,43194,594978
2021.0,84,M,41138,421607
2021.0,84,T,84332,1016585
2021.0,85,F,44522,Not Applicable
2021.0,85,M,40880,Not Applicable
2021.0,85,T,85402,Not Applicable
2021.0,86,F,45616,Not Applicable
2021.0,86,M,40031,Not Applicable
2021.0,86,T,85647,Not Applicable
2021.0,87,F,44605,Not Applicable
2021.0,87,M,37742,Not Applicable
2021.0,87,T,82347,Not Applicable
2021.0,88,F,45008,Not Applicable
2021.0,88,M,36391,Not Applicable
2021.0,88,T,81399,Not Applicable
2021.0,89,F,45374,Not Applicable
2021.0,89,M,34731,Not Applicable
2021.0,89,T,80105,Not Applicable
2021.0,90,F,45666,Not Applicable
2021.0,90,M,32684,Not Applicable
2021.0,90,T,78350,Not Applicable
2021.0,91,F,44324,Not Applicable
2021.0,91,M,29980,Not Applicable
2021.0,91,T,74304,Not Applicable
2021.0,92,F,41564,Not Applicable
2021.0,92,M,26244,Not Applicable
2021.0,92,T,67808,Not Applicable
2021.0,93,F,39157,Not Applicable
2021.0,93,M,22807,Not Applicable
2021.0,93,T,61964,Not Applicable
2021.0,94,F,35650,Not Applicable
2021.0,94,M,18849,Not Applicable
2021.0,94,T,54499,Not Applicable
2021.0,95,F,30960,Not Applicable
2021.0,95,M,15283,Not Applicable
2021.0,95,T,46243,Not Applicable
2021.0,96,F,26490,Not Applicable
2021.0,96,M,11648,Not Applicable
2021.0,96,T,38138,Not Applicable
2021.0,97,F,21499,Not Applicable
2021.0,97,M,9032,Not Applicable
2021.0,97,T,30531,Not Applicable
2021.0,98,F,16701,Not Applicable
2021.0,98,M,6384,Not Applicable
2021.0,98,T,23085,Not Applicable
2021.0,99,F,12974,Not Applicable
2021.0,99,M,4488,Not Applicable
2021.0,99,T,17462,Not Applicable
2021.0,100,F,26615,Not Applicable
2021.0,100,M,6881,Not Applicable
2021.0,100,T,33496,Not Applicable
2021.0,NS,F,23,Not Applicable
2021.0,NS,M,70,Not Applicable
2021.0,NS,T,93,Not Applicable
2022.0,0,F,9182,1800246
2022.0,0,M,11371,1882867
2022.0,0,T,20553,3683113
2022.0,1,F,705,1754223
2022.0,1,M,909,1834594
2022.0,1,T,1614,3588817
2022.0,2,F,442,1805213
2022.0,2,M,613,1888149
2022.0,2,T,1055,3693362
2022.0,3,F,380,1831463
2022.0,3,M,461,1911373
2022.0,3,T,841,3742836
2022.0,4,F,276,1872113
2022.0,4,M,370,1958112
2022.0,4,T,646,3830225
2022.0,5,F,267,1907645
2022.0,5,M,357,1999653
2022.0,5,T,624,3907298
2022.0,6,F,231,1959962
2022.0,6,M,301,2048936
2022.0,6,T,532,4008898
2022.0,7,F,217,1978127
2022.0,7,M,244,2065602
2022.0,7,T,461,4043729
2022.0,8,F,215,1966982
2022.0,8,M,271,2064359
2022.0,8,T,486,4031341
2022.0,9,F,214,1964533
2022.0,9,M,250,2053396
2022.0,9,T,464,4017929
2022.0,10,F,220,1964625
2022.0,10,M,266,2059922
2022.0,10,T,486,4024547
2022.0,11,F,227,1981375
2022.0,11,M,329,2087189
2022.0,11,T,556,4068564
2022.0,12,F,304,2025551
2022.0,12,M,350,2127260
2022.0,12,T,654,4152811
2022.0,13,F,345,2069159
2022.0,13,M,482,2171725
2022.0,13,T,827,4240884
2022.0,14,F,412,2147276
2022.0,14,M,737,2255757
2022.0,14,T,1149,4403033
2022.0,15,F,458,2143465
2022.0,15,M,1002,2253101
2022.0,15,T,1460,4396566
2022.0,16,F,582,2111146
2022.0,16,M,1334,2214662
2022.0,16,T,1916,4325808
2022.0,17,F,732,2093454
2022.0,17,M,1815,2197612
2022.0,17,T,2547,4291066
2022.0,18,F,835,2110558
2022.0,18,M,2396,2216084
2022.0,18,T,3231,4326642
2022.0,19,F,958,2095126
2022.0,19,M,2633,2200584
2022.0,19,T,3591,4295710
2022.0,20,F,1061,2179323
2022.0,20,M,2830,2258683
2022.0,20,T,3891,4438006
2022.0,21,F,1138,2318111
2022.0,21,M,3123,2405533
2022.0,21,T,4261,4723644
2022.0,22,F,1175,2278884
2022.0,22,M,3359,2384589
2022.0,22,T,4534,4663473
2022.0,23,F,1330,2186432
2022.0,23,M,3467,2297375
2022.0,23,T,4797,4483807
2022.0,24,F,1326,2141041
2022.0,24,M,3678,2255808
2022.0,24,T,5004,4396849
2022.0,25,F,1528,2119081
2022.0,25,M,3863,2227227
2022.0,25,T,5391,4346308
2022.0,26,F,1563,2122455
2022.0,26,M,4184,2229098
2022.0,26,T,5747,4351553
2022.0,27,F,1731,2159227
2022.0,27,M,4459,2260402
2022.0,27,T,6190,4419629
2022.0,28,F,1865,2202012
2022.0,28,M,4723,2301832
2022.0,28,T,6588,4503844
2022.0,29,F,2131,2237647
2022.0,29,M,5248,2334183
2022.0,29,T,7379,4571830
2022.0,30,F,2275,2294467
2022.0,30,M,5517,2378345
2022.0,30,T,7792,4672812
2022.0,31,F,2480,2332395
2022.0,31,M,5790,2406868
2022.0,31,T,8270,4739263
2022.0,32,F,2611,2340646
2022.0,32,M,6238,2410880
2022.0,32,T,8849,4751526
2022.0,33,F,2794,2272102
2022.0,33,M,6298,2342421
2022.0,33,T,9092,4614523
2022.0,34,F,2880,2231706
2022.0,34,M,6191,2298306
2022.0,34,T,9071,4530012
2022.0,35,F,2880,2201295
2022.0,35,M,6247,2275255
2022.0,35,T,9127,4476550
2022.0,36,F,3142,2203445
2022.0,36,M,6676,2279725
2022.0,36,T,9818,4483170
2022.0,37,F,3295,2204702
2022.0,37,M,6890,2274047
2022.0,37,T,10185,4478749
2022.0,38,F,3500,2161619
2022.0,38,M,6770,2221480
2022.0,38,T,10270,4383099
2022.0,39,F,3778,2194588
2022.0,39,M,7294,2251793
2022.0,39,T,11072,4446381
2022.0,40,F,4002,2192925
2022.0,40,M,7514,2245861
2022.0,40,T,11516,4438786
2022.0,41,F,4156,2162758
2022.0,41,M,7835,2212461
2022.0,41,T,11991,4375219
2022.0,42,F,4363,2154948
2022.0,42,M,7933,2201177
2022.0,42,T,12296,4356125
2022.0,43,F,4478,2072048
2022.0,43,M,7988,2103878
